kappa_target,kappa_actual,src_type,sparsity,noise_level,run_id,method,track,m,n,mse,support_recall,support_precision,rel_err,smooth_err,corr
50,31.8716045968993,pure_sparse,0.7341970784960945,0.01,9,Lasso,simulation,8,10,2.562234763019759e-05,1.0,1.0,0.005569114450344173,0.010681932985227072,0.9999965445876501
50,31.8716045968993,pure_sparse,0.7341970784960945,0.01,9,Ridge,simulation,8,10,0.058032776895414785,1.0,0.3,0.2650411819847307,0.2367838032843732,0.966313886976184
50,31.8716045968993,pure_sparse,0.7341970784960945,0.01,9,OMP,simulation,8,10,0.00016187786634386627,1.0,0.75,0.013998142789895906,0.02301438548219531,0.9999711138887687
50,28.925783076405278,pure_sparse,0.8618191816743509,0.05,0,EN,simulation,8,10,0.0001374664505412395,1.0,0.3333333333333333,0.014071852853173134,0.011416161532483482,0.9999358727929608
50,28.925783076405278,pure_sparse,0.8618191816743509,0.05,0,Lasso,simulation,8,10,0.00013634306054082786,1.0,0.3333333333333333,0.014014236584331496,0.01139165441122425,0.9999366595791833
50,28.925783076405278,pure_sparse,0.8618191816743509,0.05,0,Ridge,simulation,8,10,0.01737798187530303,1.0,0.2,0.15821679966213945,0.1330016245649619,0.9874105200243123
50,28.925783076405278,pure_sparse,0.8618191816743509,0.05,0,OMP,simulation,8,10,0.000285725971810582,1.0,0.5,0.0202874650586209,0.013095428921747754,0.9998322531211884
50,19.594460673910437,pure_sparse,0.8041153592960751,0.05,1,EN,simulation,8,10,0.0010110114126539852,1.0,1.0,0.026358082272431353,0.11253767649338497,0.9997991547937205
50,19.594460673910437,pure_sparse,0.8041153592960751,0.05,1,Lasso,simulation,8,10,0.000945073578243491,1.0,1.0,0.025484058361193218,0.11209473395392644,0.9997994632232323
50,19.594460673910437,pure_sparse,0.8041153592960751,0.05,1,Ridge,simulation,8,10,1.30117392089179,1.0,0.2,0.9455912728201888,0.1834592559086996,0.7407813188798069
50,19.594460673910437,pure_sparse,0.8041153592960751,0.05,1,OMP,simulation,8,10,0.0027201100009619636,1.0,0.5,0.04323435794048933,0.04088920206962543,0.9990649831863009
50,35.832695142919256,pure_sparse,0.7270869364667799,0.05,2,EN,simulation,8,10,0.0012607275821743412,1.0,0.6,0.0496928238157517,0.03721334761902084,0.9990381772312678
50,35.832695142919256,pure_sparse,0.7270869364667799,0.05,2,Lasso,simulation,8,10,0.0012546214803859277,1.0,0.6,0.04957233873307431,0.0370639446188894,0.9990437607031191
50,35.832695142919256,pure_sparse,0.7270869364667799,0.05,2,Ridge,simulation,8,10,0.3812665604563505,1.0,0.3,0.8641664619449582,0.16979425514549168,0.6545465277422549
50,35.832695142919256,pure_sparse,0.7270869364667799,0.05,2,OMP,simulation,8,10,2.5524277682047343,0.3333333333333333,0.25,2.2359381167240366,0.7574516418182821,0.10710524566706404
50,30.477867874275077,pure_sparse,0.8177897844480122,0.05,3,EN,simulation,8,10,0.1280441403402422,1.0,0.4,0.3410792209312831,0.05344473782021675,0.942763386174696
50,30.477867874275077,pure_sparse,0.8177897844480122,0.05,3,Lasso,simulation,8,10,0.12819102003133265,1.0,0.4,0.34127479119299664,0.05250799089235625,0.9426881369823304
50,30.477867874275077,pure_sparse,0.8177897844480122,0.05,3,Ridge,simulation,8,10,0.36009986848252057,1.0,0.2,0.5719879627540558,0.025088207047401,0.8207009920262751
50,30.477867874275077,pure_sparse,0.8177897844480122,0.05,3,OMP,simulation,8,10,0.9302105886617877,0.5,0.25,0.9193186007573685,2.613406230160483,0.5839970885195643
50,36.84537682381917,pure_sparse,0.7940527319606255,0.05,4,EN,simulation,8,10,0.10892371312935696,1.0,0.5,0.32054550005977717,0.4887009403009678,0.9634960444446362
50,36.84537682381917,pure_sparse,0.7940527319606255,0.05,4,Lasso,simulation,8,10,0.10738508808150116,1.0,0.5,0.31827348127619154,0.48515907328187613,0.964147519839141
50,36.84537682381917,pure_sparse,0.7940527319606255,0.05,4,Ridge,simulation,8,10,0.356802268489559,1.0,0.3,0.5801526349371283,0.42462073550079393,0.8204609840682466
50,36.84537682381917,pure_sparse,0.7940527319606255,0.05,4,OMP,simulation,8,10,2.4478539092301204,0.6666666666666666,0.5,1.5195717571818648,0.46340422641514406,0.2062965975363292
50,21.378257243872817,pure_sparse,0.8723221286723943,0.05,5,EN,simulation,8,10,0.0021374017440059455,1.0,0.4,0.039320636522728984,0.01870743530704111,0.999263363621045
50,21.378257243872817,pure_sparse,0.8723221286723943,0.05,5,Lasso,simulation,8,10,0.0021355507469470333,1.0,0.4,0.03930360693364128,0.01870974647074375,0.9992639881947503
50,21.378257243872817,pure_sparse,0.8723221286723943,0.05,5,Ridge,simulation,8,10,0.9346519346815005,1.0,0.2,0.8222472213130005,0.030570299454303118,0.765683219523864
50,21.378257243872817,pure_sparse,0.8723221286723943,0.05,5,OMP,simulation,8,10,0.0015323464698622745,1.0,0.5,0.03329323114464007,0.011647619466470083,0.9994704467294031
50,35.6021294324956,pure_sparse,0.6496262874432642,0.05,6,EN,simulation,8,10,0.0006422594417751212,1.0,0.8,0.022809413978260286,0.043203367885789934,0.9998705270764767
50,35.6021294324956,pure_sparse,0.6496262874432642,0.05,6,Lasso,simulation,8,10,0.0006417697954581501,1.0,0.8,0.02280071758992923,0.0431006686316208,0.9998712577899346
50,35.6021294324956,pure_sparse,0.6496262874432642,0.05,6,Ridge,simulation,8,10,0.7947859527317576,1.0,0.4,0.8023871594251936,0.2913617965019197,0.7094741546857833
50,35.6021294324956,pure_sparse,0.6496262874432642,0.05,6,OMP,simulation,8,10,4.505610500959117,0.25,0.25,1.9104501122008044,0.7421193349137892,0.1425293263752064
50,26.997088761982592,pure_sparse,0.8146235041520389,0.05,7,EN,simulation,8,10,0.03882614730726706,1.0,0.25,0.2296840096937294,0.058622329718991395,0.9778170519164947
50,26.997088761982592,pure_sparse,0.8146235041520389,0.05,7,Lasso,simulation,8,10,0.03837127766127741,1.0,0.2222222222222222,0.22833460862742705,0.05721419628013025,0.9779685022428007
